RESERVOIR,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,YEAR,MONTH,DATE,DAY
K.R.S,30.77,109.04,304.0,3823.0,2020,3,19,77
K.R.S,30.44,108.71,261.0,3818.0,2020,3,20,78
K.R.S,30.12,108.38,261.0,3807.0,2020,3,21,79
K.R.S,29.8,108.04,143.0,3801.0,2020,3,22,80
K.R.S,29.46,107.69,106.0,3796.0,2020,3,23,81
K.R.S,29.13,107.34,106.0,3785.0,2020,3,24,82
K.R.S,28.81,107,209.0,3779.0,2020,3,25,83
K.R.S,28.49,106.65,183.0,3773.0,2020,3,26,84
K.R.S,28.16,106.30,172.0,3762.0,2020,3,27,85
K.R.S,27.82,105.93,115.0,3902.0,2020,3,28,86
K.R.S,27.48,105.55,81.0,3896.0,2020,3,29,87
K.R.S,27.17,105.20,164.0,3666.0,2020,3,30,88
K.R.S,26.86,104.86,111.0,3475.0,2020,3,31,89
K.R.S,26.56,104.51,90.0,3507.0,2020,4,1,90
K.R.S,26.42,104.35,159.0,1593.0,2020,4,2,91
K.R.S,26.37,104.30,129.0,444.0,2020,4,3,92
K.R.S,26.3,104.22,44.0,664.0,2020,4,4,93
K.R.S,26.23,104.14,94.0,714.0,2020,4,5,94
K.R.S,26.16,104.06,94.0,714.0,2020,4,6,95
K.R.S,26.09,103.98,93.0,710.0,2020,4,7,96
K.R.S,26.02,103.90,103.0,708.0,2020,4,8,97
K.R.S,25.96,103.83,202.0,708.0,2020,4,9,98
K.R.S,25.95,103.81,698.0,708.0,2020,4,10,99
K.R.S,25.94,103.80,796.0,707.0,2020,4,11,100
K.R.S,25.93,103.79,796.0,707.0,2020,4,12,101
K.R.S,25.89,103.75,498.0,707.0,2020,4,13,102
K.R.S,25.83,103.68,201.0,707.0,2020,4,14,103
K.R.S,25.77,103.61,201.0,707.0,2020,4,15,104
K.R.S,25.59,103.39,288.0,2281.0,2020,4,16,105
K.R.S,25.25,103,178.0,3856.0,2020,4,17,106
K.R.S,24.92,102.60,169.0,3851.0,2020,4,18,107
K.R.S,24.58,102.19,128.0,3897.0,2020,4,19,108
K.R.S,24.22,101.76,137.0,4045.0,2020,4,20,109
K.R.S,23.84,101.29,111.0,4352.0,2020,4,21,110
K.R.S,23.48,100.84,135.0,4152.0,2020,4,22,111
K.R.S,23.11,100.38,107.0,4149.0,2020,4,23,112
K.R.S,22.75,99.92,118.0,4143.0,2020,4,24,113
K.R.S,22.38,99.45,108.0,4137.0,2020,4,25,114
K.R.S,22.02,98.98,109.0,4134.0,2020,4,26,115
K.R.S,21.66,98.50,119.0,4131.0,2020,4,27,116
K.R.S,21.3,98.02,116.0,4128.0,2020,4,28,117
K.R.S,20.94,97.54,216.0,4126.0,2020,4,29,118
K.R.S,20.7,97.20,158.0,2875.0,2020,4,30,119
K.R.S,20.55,97,186.0,1698.0,2020,5,1,120
K.R.S,20.44,96.85,640.0,1698.0,2020,5,2,121
K.R.S,20.38,96.77,247.0,727.0,2020,5,3,122
K.R.S,20.37,96.75,343.0,327.0,2020,5,4,123
K.R.S,20.36,96.73,343.0,327.0,2020,5,5,124
K.R.S,20.33,96.70,260.0,327.0,2020,5,6,125
K.R.S,20.31,96.66,178.0,327.0,2020,5,7,126
K.R.S,20.28,96.62,178.0,327.0,2020,5,8,127
K.R.S,20.25,96.58,177.0,326.0,2020,5,9,128
K.R.S,20.21,96.53,94.0,326.0,2020,5,10,129
K.R.S,20.18,96.48,94.0,326.0,2020,5,11,130
K.R.S,20.13,96.42,124.0,438.0,2020,5,12,131
K.R.S,20.09,96.36,124.0,438.0,2020,5,13,132
K.R.S,20.01,96.25,119.0,764.0,2020,5,14,133
K.R.S,19.95,96.16,118.0,763.0,2020,5,15,134
K.R.S,19.61,95.67,118.0,3917.0,2020,5,16,135
K.R.S,19.26,95.18,139.0,3913.0,2020,5,17,136
K.R.S,19.0,94.80,1057.0,3906.0,2020,5,18,137
K.R.S,18.73,94.40,512.0,3481.0,2020,5,19,138
K.R.S,18.46,94,511.0,3480.0,2020,5,20,139
K.R.S,18.21,93.62,645.0,3381.0,2020,5,21,140
K.R.S,17.98,93.26,666.0,3250.0,2020,5,22,141
K.R.S,17.73,92.88,534.0,3247.0,2020,5,23,142
K.R.S,17.48,92.50,581.0,3243.0,2020,5,24,143
K.R.S,17.32,92.25,720.0,2418.0,2020,5,25,144
K.R.S,17.29,92.19,902.0,1191.0,2020,5,26,145
K.R.S,17.21,92.07,456.0,1190.0,2020,5,27,146
K.R.S,17.13,91.95,463.0,1188.0,2020,5,28,147
K.R.S,17.11,91.92,735.0,800.0,2020,5,29,148
K.R.S,17.13,91.94,709.0,414.0,2020,5,30,149
K.R.S,17.13,91.95,637.0,414.0,2020,5,31,150
K.R.S,17.16,92,925.0,414.0,2020,6,1,151
K.R.S,17.2,92.05,911.0,415.0,2020,6,2,152
K.R.S,17.22,92.09,837.0,415.0,2020,6,3,153
K.R.S,17.24,92.12,763.0,415.0,2020,6,4,154
K.R.S,17.25,92.14,689.0,415.0,2020,6,5,155
K.R.S,17.27,92.16,689.0,415.0,2020,6,6,156
K.R.S,17.29,92.20,837.0,365.0,2020,6,7,157
K.R.S,17.36,92.30,1282.0,366.0,2020,6,8,158
K.R.S,17.42,92.40,1693.0,777.0,2020,6,9,159
K.R.S,17.45,92.45,1571.0,1075.0,2020,6,10,160
K.R.S,17.52,92.55,1943.0,1077.0,2020,6,11,161
K.R.S,17.57,92.63,1799.0,1081.0,2020,6,12,162
K.R.S,17.57,92.64,1282.0,1083.0,2020,6,13,163
K.R.S,17.59,92.66,1357.0,1084.0,2020,6,14,164
K.R.S,17.6,92.68,1358.0,1085.0,2020,6,15,165
K.R.S,17.61,92.69,1284.0,1085.0,2020,6,16,166
K.R.S,17.72,92.87,1877.0,418.0,2020,6,17,167
K.R.S,17.94,93.20,3026.0,419.0,2020,6,18,168
K.R.S,18.15,93.52,2980.0,421.0,2020,6,19,169
K.R.S,18.62,94.23,6005.0,423.0,2020,6,20,170
K.R.S,19.04,94.85,5406.0,426.0,2020,6,21,171
K.R.S,19.26,95.18,3181.0,431.0,2020,6,22,172
K.R.S,19.42,95.40,2334.0,435.0,2020,6,23,173
K.R.S,19.66,95.75,3381.0,436.0,2020,6,24,174
K.R.S,19.91,96.10,3404.0,437.0,2020,6,25,175
K.R.S,20.08,96.35,2636.0,438.0,2020,6,26,176
K.R.S,20.21,96.52,1975.0,438.0,2020,6,27,177
K.R.S,20.33,96.69,1976.0,440.0,2020,6,28,178
K.R.S,20.44,96.85,1894.0,440.0,2020,6,29,179
K.R.S,20.55,97,1812.0,441.0,2020,6,30,180
K.R.S,20.65,97.14,1765.0,441.0,2020,7,1,181
K.R.S,20.84,97.40,2758.0,442.0,2020,7,2,182
K.R.S,21.0,97.62,2420.0,443.0,2020,7,3,183
K.R.S,21.15,97.82,2251.0,444.0,2020,7,4,184
K.R.S,21.39,98.15,3391.0,445.0,2020,7,5,185
K.R.S,21.85,98.75,5791.0,447.0,2020,7,6,186
K.R.S,22.34,99.40,6324.0,449.0,2020,7,7,187
K.R.S,23.07,100.33,8972.0,453.0,2020,7,8,188
K.R.S,29.49,107.72,5438.0,5089.0,2020,7,23,203
K.R.S,29.42,107.64,4340.0,5086.0,2020,7,24,204
K.R.S,29.2,107.41,3197.0,5585.0,2020,7,25,205
K.R.S,28.91,107.10,2798.0,6063.0,2020,7,26,206
K.R.S,28.63,106.80,3029.0,6132.0,2020,7,27,207
K.R.S,28.49,106.65,1615.0,3090.0,2020,7,28,208
K.R.S,28.37,106.52,2320.0,3583.0,2020,7,29,209
K.R.S,28.13,106.26,1420.0,4021.0,2020,7,30,210
K.R.S,27.86,105.97,1589.0,4553.0,2020,7,31,211
K.R.S,27.84,105.95,4580.0,4663.0,2020,8,1,212
K.R.S,27.73,105.83,3604.0,4719.0,2020,8,2,213
K.R.S,27.6,105.68,3287.0,4715.0,2020,8,3,214
K.R.S,27.62,105.70,5056.0,4712.0,2020,8,4,215
K.R.S,28.97,107.17,20488.0,4681.0,2020,8,5,216
K.R.S,47.58,123.45,18027.0,3743.0,2020,8,13,224
K.R.S,48.41,124.05,13518.0,3809.0,2020,8,14,225
K.R.S,48.84,124.36,9080.0,3814.0,2020,8,15,226
K.R.S,49.17,124.60,9404.0,5318.0,2020,8,16,227
K.R.S,49.45,124.80,8758.0,5318.0,2020,8,17,228
K.R.S,49.45,124.80,17501.0,17291.0,2020,8,18,229
K.R.S,48.48,124.10,31005.0,42101.0,2020,8,19,230
K.R.S,48.09,123.82,14940.0,19513.0,2020,8,20,231
K.R.S,49.31,124.70,19649.0,5304.0,2020,8,21,232
K.R.S,49.45,124.80,7127.0,5318.0,2020,8,22,233
K.R.S,49.34,124.72,4219.0,5318.0,2020,8,23,234
K.R.S,49.24,124.65,4381.0,5318.0,2020,8,24,235
K.R.S,49.23,124.64,5450.0,5418.0,2020,8,25,236
K.R.S,49.09,124.54,3996.0,5418.0,2020,8,26,237
K.R.S,48.85,124.37,2865.0,5418.0,2020,8,27,238
K.R.S,48.5,124.12,1573.0,5417.0,2020,8,28,239
K.R.S,48.16,123.87,1600.0,5403.0,2020,8,29,240
K.R.S,47.83,123.63,1752.0,5360.0,2020,8,30,241
K.R.S,47.5,123.39,1739.0,5348.0,2020,8,31,242
K.R.S,47.27,123.22,2792.0,5309.0,2020,9,1,243
K.R.S,47.38,123.30,6778.0,5309.0,2020,9,2,244
K.R.S,47.79,123.60,9024.0,4076.0,2020,9,3,245
K.R.S,48.2,123.90,9062.0,4114.0,2020,9,4,246
K.R.S,48.54,124.15,8369.0,4157.0,2020,9,5,247
K.R.S,48.68,124.25,5995.0,4171.0,2020,9,6,248
K.R.S,48.67,124.24,4219.0,4171.0,2020,9,7,249
K.R.S,48.63,124.21,4519.0,4794.0,2020,9,8,250
K.R.S,48.73,124.28,6758.0,5417.0,2020,9,9,251
K.R.S,49.01,124.48,8857.0,5417.0,2020,9,10,252
K.R.S,49.03,124.50,5950.0,5417.0,2020,9,11,253
K.R.S,49.08,124.53,6113.0,5418.0,2020,9,12,254
K.R.S,49.13,124.57,6274.0,5418.0,2020,9,13,255
K.R.S,49.21,124.63,7511.0,6332.0,2020,9,14,256
K.R.S,49.27,124.67,9936.0,9080.0,2020,9,15,257
K.R.S,49.31,124.70,8709.0,8015.0,2020,9,16,258
K.R.S,49.34,124.72,7061.0,6529.0,2020,9,17,259
K.R.S,49.37,124.74,7063.0,6531.0,2020,9,18,260
K.R.S,49.35,124.73,7497.0,7450.0,2020,9,19,261
K.R.S,49.24,124.65,10035.0,11118.0,2020,9,20,262
K.R.S,49.17,124.60,27426.0,28024.0,2020,9,21,263
K.R.S,48.68,124.25,38278.0,43722.0,2020,9,22,264
K.R.S,47.72,123.55,32078.0,43028.0,2020,9,23,265
K.R.S,47.11,123.10,26564.0,33476.0,2020,9,24,266
K.R.S,47.72,123.55,13139.0,5817.0,2020,9,25,267
K.R.S,48.27,123.95,12386.0,5855.0,2020,9,26,268
K.R.S,48.68,124.25,10935.0,5898.0,2020,9,27,269
K.R.S,49.03,124.50,10159.0,5912.0,2020,9,28,270
K.R.S,49.24,124.65,8545.0,5913.0,2020,9,29,271
K.R.S,49.34,124.72,7253.0,5913.0,2020,9,30,272
K.R.S,49.38,124.75,6607.0,5913.0,2020,10,1,273
K.R.S,49.41,124.77,6493.0,5913.0,2020,10,2,274
K.R.S,49.45,124.80,6655.0,5913.0,2020,10,3,275
K.R.S,49.45,124.80,6170.0,5913.0,2020,10,4,276
K.R.S,49.45,124.80,6170.0,5913.0,2020,10,5,277
K.R.S,49.45,124.80,6170.0,5913.0,2020,10,6,278
K.R.S,49.45,124.80,6220.0,5963.0,2020,10,7,279
K.R.S,49.45,124.80,6370.0,6113.0,2020,10,8,280
K.R.S,49.45,124.80,8112.0,7855.0,2020,10,9,281
K.R.S,49.45,124.80,10875.0,10618.0,2020,10,10,282
K.R.S,49.45,124.80,11796.0,11539.0,2020,10,11,283
K.R.S,49.45,124.80,8741.0,8483.0,2020,10,12,284
K.R.S,49.45,124.80,8640.0,8383.0,2020,10,13,285
K.R.S,49.45,124.80,8615.0,8358.0,2020,10,14,286
K.R.S,49.45,124.80,5826.0,5570.0,2020,10,15,287
K.R.S,49.45,124.80,3063.0,2807.0,2020,10,16,288
K.R.S,49.45,124.80,11352.0,11096.0,2020,10,17,289
K.R.S,49.45,124.80,12273.0,12017.0,2020,10,18,290
K.R.S,49.45,124.80,7668.0,7412.0,2020,10,19,291
K.R.S,49.45,124.80,6747.0,6491.0,2020,10,20,292
K.R.S,49.45,124.80,6797.0,6541.0,2020,10,21,293
K.R.S,49.45,124.80,6847.0,6591.0,2020,10,22,294
K.R.S,49.45,124.80,6797.0,6541.0,2020,10,23,295
K.R.S,49.45,124.80,6747.0,6491.0,2020,10,24,296
K.R.S,49.45,124.80,6747.0,6491.0,2020,10,25,297
K.R.S,49.45,124.80,5826.0,5520.0,2020,10,26,298
K.R.S,49.45,124.80,4905.0,4649.0,2020,10,27,299
K.R.S,49.45,124.80,5512.0,5256.0,2020,10,28,300
K.R.S,49.45,124.80,5796.0,5863.0,2020,10,29,301
K.R.S,49.23,124.64,3857.0,5863.0,2020,10,30,302
K.R.S,49.1,124.55,4665.0,5863.0,2020,10,31,303
K.R.S,48.91,124.41,3857.0,5863.0,2020,11,1,304
K.R.S,48.7,124.26,3647.0,5862.0,2020,11,2,305
K.R.S,48.6,124.19,4939.0,5862.0,2020,11,3,306
K.R.S,48.59,124.18,5908.0,5862.0,2020,11,4,307
K.R.S,48.52,124.13,5262.0,5862.0,2020,11,5,308
K.R.S,48.6,124.19,7038.0,5862.0,2020,11,6,309
K.R.S,48.75,124.30,7846.0,5862.0,2020,11,7,310
K.R.S,48.74,124.29,5908.0,5862.0,2020,11,8,311
K.R.S,48.6,124.19,4454.0,5862.0,2020,11,9,312
K.R.S,48.43,124.07,4131.0,5862.0,2020,11,10,313
K.R.S,48.2,123.90,3341.0,5847.0,2020,11,11,314
K.R.S,48.06,123.80,4427.0,5805.0,2020,11,12,315
K.R.S,47.88,123.67,3953.0,5805.0,2020,11,13,316
K.R.S,47.73,123.56,4269.0,5805.0,2020,11,14,317
K.R.S,47.54,123.42,3782.0,5793.0,2020,11,15,318
K.R.S,47.39,123.31,4218.0,5754.0,2020,11,16,319
K.R.S,47.28,123.23,4693.0,5754.0,2020,11,17,320
K.R.S,47.16,123.14,4534.0,5754.0,2020,11,18,321
K.R.S,46.97,123,3744.0,5754.0,2020,11,19,322
K.R.S,46.82,122.89,4214.0,5716.0,2020,11,20,323
K.R.S,46.61,122.73,3426.0,5702.0,2020,11,21,324
K.R.S,46.37,122.55,3116.0,5702.0,2020,11,22,325
K.R.S,46.09,122.34,2617.0,5668.0,2020,11,23,326
K.R.S,45.82,122.14,2761.0,5656.0,2020,11,24,327
K.R.S,45.57,121.95,2921.0,5646.0,2020,11,25,328
K.R.S,45.34,121.78,3234.0,5615.0,2020,11,26,329
K.R.S,45.1,121.59,2931.0,5614.0,2020,11,27,330
K.R.S,44.85,121.40,2921.0,5604.0,2020,11,28,331
K.R.S,44.62,121.23,3193.0,5573.0,2020,11,29,332
K.R.S,44.42,121.07,3344.0,5573.0,2020,11,30,333
K.R.S,44.21,120.91,3348.0,5563.0,2020,12,1,334
K.R.S,44.02,120.77,3501.0,5532.0,2020,12,2,335
K.R.S,43.81,120.60,3353.0,5532.0,2020,12,3,336
K.R.S,43.62,120.45,3491.0,5522.0,2020,12,4,337
K.R.S,43.43,120.30,3464.0,5495.0,2020,12,5,338
K.R.S,43.27,120.18,3537.0,5124.0,2020,12,6,339
K.R.S,43.14,120.08,3711.0,5000.0,2020,12,7,340
K.R.S,43.04,120,4007.0,5000.0,2020,12,8,341
K.R.S,43.04,120,3596.0,3408.0,2020,12,9,342
K.R.S,43.04,120,3596.0,3408.0,2020,12,10,343
K.R.S,43.04,120,3546.0,3358.0,2020,12,11,344
K.R.S,43.04,120,3496.0,3308.0,2020,12,12,345
K.R.S,43.02,119.98,3197.0,3300.0,2020,12,13,346
K.R.S,42.98,119.95,3026.0,3273.0,2020,12,14,347
K.R.S,42.92,119.90,2530.0,3068.0,2020,12,15,348
K.R.S,42.83,119.83,2416.0,3243.0,2020,12,16,349
