DISTRICTS,RAINFALL,YEAR,MONTH,DEPARTURE,SEASON
BELLARY,4.2,2016,11,-86.0,WINTER
CHAMARAJANAGAR,3.9,2016,11,-94.0,WINTER
BAGALKOTE,0.2,2016,11,-99.0,WINTER
VIJAYAPURA,0.3,2016,11,-99.0,WINTER
BELAGAVI,9.7,2016,11,-68.0,WINTER
KOPPAL,0.0,2016,11,-100.0,WINTER
YADGIR,2.2,2016,11,-91.0,WINTER
HAVERI,15.5,2016,11,-65.0,WINTER
RAICHUR,0.0,2016,11,-100.0,WINTER
SHIMOGA,32.6,2016,11,-27.0,WINTER
UTTAR KANNADA,8.9,2016,11,-80.0,WINTER
UDUPI,12.8,2016,11,-83.0,WINTER
RAMANAGARA,7.6,2016,11,-86.0,WINTER
CHIKKAMAGALURU,13.4,2016,11,-77.0,WINTER
KOLAR,2.7,2016,11,-95.0,WINTER
MYSURU,4.5,2016,11,-91.0,WINTER
BELGAUM,9.7,2016,11,-68.0,WINTER
BANGALORE URBAN,2.9,2016,11,-95.0,WINTER
TUMKUR,2.6,2016,11,-95.0,WINTER
CHITRADURGA,0.2,2016,11,-99.0,WINTER
HASSAN,17.5,2016,11,-68.0,WINTER
BANGALORE RURAL,9.1,2016,11,-84.0,WINTER
DAKSHIN KANNADA,27.4,2016,11,-67.0,WINTER
BIDAR,0.0,2016,11,-100.0,WINTER
CHIKBALLAPURA,6.4,2016,11,-88.0,WINTER
KALABURGI,1.4,2016,11,-93.0,WINTER
MANDYA,3.9,2016,11,-92.0,WINTER
DAVANGERE,0.0,2016,11,-100.0,WINTER
DHARWAD,3.5,2016,11,-91.0,WINTER
GADAG,0.0,2016,11,-100.0,WINTER
KODAGU,31.4,2016,11,-56.0,WINTER
SHIMOGA,14.0,2017,11,-69.0,WINTER
MYSURU,3.6,2017,11,-93.0,WINTER
CHIKKAMAGALURU,18.0,2017,11,-69.0,WINTER
CHITRADURGA,1.8,2017,11,-95.0,WINTER
YADGIR,0.0,2017,11,-100.0,WINTER
UDUPI,27.5,2017,11,-63.0,WINTER
BIDAR,29.0,2017,11,39.0,WINTER
TUMKUR,11.9,2017,11,-75.0,WINTER
KALABURGI,0.3,2017,11,-99.0,WINTER
RAICHUR,0.0,2017,11,-100.0,WINTER
HAVERI,4.5,2017,11,-90.0,WINTER
RAMANAGARA,24.7,2017,11,-54.0,WINTER
DAKSHIN KANNADA,37.6,2017,11,-54.0,WINTER
KOPPAL,0.0,2017,11,-100.0,WINTER
BANGALORE RURAL,16.2,2017,11,-71.0,WINTER
UTTAR KANNADA,8.0,2017,11,-82.0,WINTER
DAVANGERE,1.0,2017,11,-98.0,WINTER
BANGALORE URBAN,15.1,2017,11,-72.0,WINTER
MANDYA,18.1,2017,11,-61.0,WINTER
BELAGAVI,8.3,2017,11,-73.0,WINTER
BAGALKOTE,3.6,2017,11,-86.0,WINTER
KOLAR,44.0,2017,11,-25.0,WINTER
CHAMARAJANAGAR,35.0,2017,11,-44.0,WINTER
VIJAYAPURA,0.0,2017,11,-100.0,WINTER
KODAGU,12.3,2017,11,-83.0,WINTER
HASSAN,13.7,2017,11,-75.0,WINTER
CHIKBALLAPURA,23.7,2017,11,-55.0,WINTER
BELLARY,0.0,2017,11,-100.0,WINTER
DHARWAD,7.0,2017,11,-82.0,WINTER
GADAG,8.7,2017,11,-74.0,WINTER
GADAG,6.6,2018,11,-80.0,WINTER
KOPPAL,0.2,2018,11,-99.0,WINTER
BIDAR,4.3,2018,11,-79.0,WINTER
VIJAYAPURA,11.1,2018,11,-55.0,WINTER
CHIKBALLAPURA,7.0,2018,11,-87.0,WINTER
CHAMARAJANAGAR,21.1,2018,11,-66.0,WINTER
MANDYA,16.6,2018,11,-65.0,WINTER
YADGIR,0.0,2018,11,-100.0,WINTER
BELLARY,2.6,2018,11,-92.0,WINTER
BELAGAVI,11.3,2018,11,-63.0,WINTER
BANGALORE RURAL,21.6,2018,11,-61.0,WINTER
DAKSHIN KANNADA,43.6,2018,11,-47.0,WINTER
DHARWAD,23.3,2018,11,-41.0,WINTER
TUMKUR,30.4,2018,11,-35.0,WINTER
SHIMOGA,17.5,2018,11,-61.0,WINTER
BANGALORE URBAN,16.4,2018,11,-70.0,WINTER
CHITRADURGA,25.0,2018,11,-26.0,WINTER
DAVANGERE,26.4,2018,11,-41.0,WINTER
CHIKKAMAGALURU,25.2,2018,11,-57.0,WINTER
KOLAR,11.9,2018,11,-80.0,WINTER
RAMANAGARA,22.0,2018,11,-59.0,WINTER
KALABURGI,2.9,2018,11,-86.0,WINTER
KODAGU,13.9,2018,11,-81.0,WINTER
BAGALKOTE,1.2,2018,11,-95.0,WINTER
UTTAR KANNADA,7.0,2018,11,-84.0,WINTER
HASSAN,21.8,2018,11,-60.0,WINTER
HAVERI,20.2,2018,11,-54.0,WINTER
RAICHUR,0.0,2018,11,-100.0,WINTER
MYSURU,11.3,2018,11,-77.0,WINTER
UDUPI,26.8,2018,11,-64.0,WINTER
CHIKKAMAGALURU,21.5,2019,11,-63.0,WINTER
HASSAN,20.9,2019,11,-59.0,WINTER
KODAGU,53.3,2019,11,-32.0,WINTER
MYSURU,56.3,2019,11,5.0,WINTER
MYSURU,36.0,2020,11,-33.0,WINTER
HASSAN,26.9,2020,11,-47.0,WINTER
KODAGU,24.1,2020,11,-69.0,WINTER
CHIKKAMAGALURU,32.7,2020,11,-45.0,WINTER
HASSAN,0.1,2008,12,-99.0,WINTER
BIDAR,2.1,2008,12,-70.0,WINTER
BIJAPUR,0.2,2008,12,-97.0,WINTER
KODAGU,1.9,2008,12,-89.0,WINTER
MYSURU,0.3,2008,12,-98.0,WINTER
SHIMOGA,0.0,2008,12,-100.0,WINTER
BANGALORE RURAL,2.3,2008,12,-86.0,WINTER
HAVERI,0.3,2008,12,-96.0,WINTER
BELLARY,0.0,2008,12,-100.0,WINTER
BANGALORE URBAN,0.3,2008,12,-98.0,WINTER
DAVANGERE,0.4,2008,12,-95.0,WINTER
UTTAR KANNADA,1.5,2008,12,-85.0,WINTER
GADAG,1.4,2008,12,-81.0,WINTER
CHITRADURGA,0.7,2008,12,-92.0,WINTER
DAKSHIN KANNADA,26.6,2008,12,47.0,WINTER
KOLAR,2.1,2008,12,-90.0,WINTER
GULBARGA,8.1,2008,12,69.0,WINTER
BAGALKOTE,0.3,2008,12,-95.0,WINTER
UDUPI,7.3,2008,12,-59.0,WINTER
CHIKKAMAGALURU,2.2,2008,12,-83.0,WINTER
DHARWAD,0.1,2008,12,-99.0,WINTER
RAICHUR,0.0,2008,12,-100.0,WINTER
CHAMARAJANAGAR,1.0,2008,12,-96.0,WINTER
BELGAUM,0.0,2008,12,-100.0,WINTER
MANDYA,1.9,2008,12,-89.0,WINTER
KOPPAL,2.3,2008,12,-66.0,WINTER
TUMKUR,0.6,2008,12,-94.0,WINTER
HAVERI,40.6,2009,12,497.0,WINTER
BANGALORE URBAN,17.5,2009,12,33.0,WINTER
BAGALKOTE,31.2,2009,12,380.0,WINTER
KODAGU,82.3,2009,12,381.0,WINTER
CHAMARAJANAGAR,49.6,2009,12,112.0,WINTER
CHIKKAMAGALURU,59.1,2009,12,355.0,WINTER
BIDAR,8.3,2009,12,20.0,WINTER
BANGALORE RURAL,20.0,2009,12,20.0,WINTER
UTTAR KANNADA,12.6,2009,12,25.0,WINTER
DAKSHIN KANNADA,64.5,2009,12,256.0,WINTER
UDUPI,27.6,2009,12,53.0,WINTER
GULBARGA,6.2,2009,12,29.0,WINTER
DHARWAD,43.8,2009,12,544.0,WINTER
KOLAR,9.8,2009,12,-55.0,WINTER
BELGAUM,1.6,2009,12,-72.0,WINTER
KOPPAL,19.4,2009,12,185.0,WINTER
GADAG,62.1,2009,12,762.0,WINTER
DAVANGERE,58.2,2009,12,686.0,WINTER
MYSURU,9.4,2009,12,-35.0,WINTER
MANDYA,10.4,2009,12,-38.0,WINTER
RAICHUR,5.7,2009,12,2.0,WINTER
BIJAPUR,14.7,2009,12,133.0,WINTER
CHITRADURGA,25.5,2009,12,204.0,WINTER
BELLARY,12.1,2009,12,55.0,WINTER
TUMKUR,3.5,2009,12,-67.0,WINTER
SHIMOGA,19.2,2009,12,231.0,WINTER
HASSAN,44.1,2009,12,220.0,WINTER
SHIMOGA,2.3,2010,12,-61.0,WINTER
BAGALKOTE,0.4,2010,12,-94.0,WINTER
HAVERI,1.0,2010,12,-85.0,WINTER
BELGAUM,0.8,2010,12,-86.0,WINTER
TUMKUR,0.1,2010,12,-99.0,WINTER
MYSURU,4.4,2010,12,-69.0,WINTER
HASSAN,1.9,2010,12,-86.0,WINTER
BANGALORE URBAN,2.7,2010,12,-84.0,WINTER
BIDAR,0.0,2010,12,-100.0,WINTER
GADAG,0.2,2010,12,-97.0,WINTER
KOPPAL,0.0,2010,12,-100.0,WINTER
DAKSHIN KANNADA,18.0,2010,12,-1.0,WINTER
RAICHUR,2.7,2010,12,-52.0,WINTER
KODAGU,11.1,2010,12,-35.0,WINTER
CHIKBALLAPURA,8.2,2010,12,-50.0,WINTER
UTTAR KANNADA,6.3,2010,12,-38.0,WINTER
BELLARY,0.5,2010,12,-94.0,WINTER
KOLAR,16.0,2010,12,-37.0,WINTER
BANGALORE RURAL,11.2,2010,12,-31.0,WINTER
BIJAPUR,3.4,2010,12,-46.0,WINTER
CHAMARAJANAGAR,17.0,2010,12,-27.0,WINTER
MANDYA,2.2,2010,12,-87.0,WINTER
CHIKKAMAGALURU,4.2,2010,12,-68.0,WINTER
DHARWAD,0.9,2010,12,-87.0,WINTER
DAVANGERE,0.0,2010,12,-100.0,WINTER
RAMANAGARA,0.7,2010,12,-95.0,WINTER
GULBARGA,3.5,2010,12,-27.0,WINTER
UDUPI,21.0,2010,12,17.0,WINTER
CHITRADURGA,0.0,2010,12,-100.0,WINTER
CHIKKAMAGALURU,0.0,2011,12,-100.0,WINTER
UDUPI,0.6,2011,12,-97.0,WINTER
DAVANGERE,0.0,2011,12,-100.0,WINTER
KOPPAL,0.0,2011,12,-100.0,WINTER
CHIKBALLAPURA,10.7,2011,12,-31.0,WINTER
DHARWAD,0.0,2011,12,-100.0,WINTER
BELLARY,0.0,2011,12,-100.0,WINTER
KOLAR,11.4,2011,12,-47.0,WINTER
CHITRADURGA,0.2,2011,12,-98.0,WINTER
BELGAUM,0.0,2011,12,-100.0,WINTER
DAKSHIN KANNADA,0.0,2011,12,-100.0,WINTER
CHAMARAJANAGAR,7.3,2011,12,-70.0,WINTER
BAGALKOTE,0.0,2011,12,-100.0,WINTER
KODAGU,0.2,2011,12,-99.0,WINTER
BIDAR,0.0,2011,12,-100.0,WINTER
BANGALORE RURAL,5.2,2011,12,-61.0,WINTER
MYSURU,0.6,2011,12,-95.0,WINTER
UTTAR KANNADA,0.0,2011,12,-100.0,WINTER
BIJAPUR,0.0,2011,12,-100.0,WINTER
BANGALORE URBAN,5.9,2011,12,-67.0,WINTER
GADAG,0.0,2011,12,-100.0,WINTER
SHIMOGA,0.0,2011,12,-100.0,WINTER
TUMKUR,1.6,2011,12,-84.0,WINTER
MANDYA,0.4,2011,12,-97.0,WINTER
HAVERI,0.0,2011,12,-100.0,WINTER
YADGIR,0.0,2011,12,-100.0,WINTER
HASSAN,2.1,2011,12,-81.0,WINTER
GULBARGA,0.0,2011,12,-100.0,WINTER
RAMANAGARA,2.2,2011,12,-85.0,WINTER
RAICHUR,0.0,2011,12,-100.0,WINTER
HASSAN,3.6,2012,12,-67.0,WINTER
DHARWAD,7.6,2012,12,23.0,WINTER
MYSURU,4.9,2012,12,-63.0,WINTER
BELGAUM,4.0,2012,12,-22.0,WINTER
CHAMARAJANAGAR,10.3,2012,12,-58.0,WINTER
RAICHUR,0.1,2012,12,-98.0,WINTER
KODAGU,8.6,2012,12,-51.0,WINTER
RAMANAGARA,14.3,2012,12,-5.0,WINTER
TUMKUR,1.7,2012,12,-83.0,WINTER
CHITRADURGA,0.4,2012,12,-95.0,WINTER
MANDYA,9.0,2012,12,-36.0,WINTER
CHIKKAMAGALURU,1.0,2012,12,-92.0,WINTER
CHIKBALLAPURA,8.7,2012,12,-44.0,WINTER
SHIMOGA,0.8,2012,12,-90.0,WINTER
BANGALORE RURAL,14.4,2012,12,7.0,WINTER
KOLAR,25.6,2012,12,19.0,WINTER
UDUPI,0.0,2012,12,-100.0,WINTER
DAKSHIN KANNADA,0.9,2012,12,-94.0,WINTER
HAVERI,0.0,2012,12,-100.0,WINTER
DAVANGERE,0.3,2012,12,-96.0,WINTER
BANGALORE URBAN,17.2,2012,12,-4.0,WINTER
BIDAR,0.0,2012,12,-100.0,WINTER
KOPPAL,0.1,2012,12,-99.0,WINTER
YADGIR,0.0,2012,12,-100.0,WINTER
BIJAPUR,0.0,2012,12,-100.0,WINTER
BAGALKOTE,0.0,2012,12,-100.0,WINTER
BELLARY,0.5,2012,12,-95.0,WINTER
UTTAR KANNADA,0.8,2012,12,-93.0,WINTER
GULBARGA,0.0,2012,12,-100.0,WINTER
GADAG,0.0,2012,12,-100.0,WINTER
BELAGAVI,0.1,2013,12,-98.0,WINTER
BANGALORE RURAL,5.1,2013,12,-62.0,WINTER
SHIMOGA,1.2,2013,12,-86.0,WINTER
MYSURU,0.1,2013,12,-99.0,WINTER
GULBARGA,0.3,2013,12,-93.0,WINTER
CHITRADURGA,0.1,2013,12,-99.0,WINTER
HAVERI,0.0,2013,12,-100.0,WINTER
MANDYA,3.1,2013,12,-78.0,WINTER
BAGALKOTE,0.0,2013,12,-100.0,WINTER
KOPPAL,0.0,2013,12,-100.0,WINTER
DAKSHIN KANNADA,16.8,2013,12,8.0,WINTER
BIJAPUR,0.0,2013,12,-100.0,WINTER
CHAMARAJANAGAR,3.8,2013,12,-84.0,WINTER
CHIKKAMAGALURU,4.3,2013,12,-65.0,WINTER
HASSAN,10.2,2013,12,-6.0,WINTER
UTTAR KANNADA,0.6,2013,12,-95.0,WINTER
GADAG,0.0,2013,12,-100.0,WINTER
CHIKBALLAPURA,2.3,2013,12,-85.0,WINTER
DHARWAD,0.0,2013,12,-100.0,WINTER
RAMANAGARA,5.5,2013,12,-63.0,WINTER
TUMKUR,0.3,2013,12,-97.0,WINTER
BELGAUM,0.1,2013,12,-98.0,WINTER
BELLARY,0.0,2013,12,-100.0,WINTER
BIDAR,0.1,2013,12,-98.0,WINTER
RAICHUR,0.0,2013,12,-100.0,WINTER
UDUPI,3.1,2013,12,-84.0,WINTER
KOLAR,3.4,2013,12,-84.0,WINTER
DAVANGERE,0.0,2013,12,-100.0,WINTER
YADGIR,0.0,2013,12,-100.0,WINTER
BANGALORE URBAN,1.4,2013,12,-92.0,WINTER
KODAGU,2.5,2013,12,-86.0,WINTER
CHIKBALLAPURA,10.8,2014,12,-30.0,WINTER
BELLARY,45.3,2014,12,372.0,WINTER
RAICHUR,8.1,2014,12,37.0,WINTER
BIDAR,11.5,2014,12,85.0,WINTER
SHIMOGA,25.0,2014,12,201.0,WINTER
KOLAR,8.5,2014,12,-61.0,WINTER
MYSURU,28.6,2014,12,118.0,WINTER
GADAG,30.8,2014,12,311.0,WINTER
GULBARGA,8.3,2014,12,84.0,WINTER
TUMKUR,8.8,2014,12,-13.0,WINTER
BIJAPUR,7.1,2014,12,3.0,WINTER
CHIKKAMAGALURU,16.0,2014,12,30.0,WINTER
HASSAN,15.4,2014,12,41.0,WINTER
DAKSHIN KANNADA,35.5,2014,12,128.0,WINTER
BANGALORE RURAL,3.9,2014,12,-71.0,WINTER
CHITRADURGA,11.4,2014,12,30.0,WINTER
RAMANAGARA,5.1,2014,12,-66.0,WINTER
BANGALORE URBAN,2.0,2014,12,-89.0,WINTER
UDUPI,24.7,2014,12,31.0,WINTER
YADGIR,4.3,2014,12,-19.0,WINTER
UTTAR KANNADA,25.3,2014,12,126.0,WINTER
BAGALKOTE,19.3,2014,12,176.0,WINTER
HAVERI,13.1,2014,12,87.0,WINTER
KODAGU,24.7,2014,12,41.0,WINTER
KOPPAL,16.4,2014,12,105.0,WINTER
MANDYA,22.0,2014,12,57.0,WINTER
BELGAUM,19.9,2014,12,290.0,WINTER
BELAGAVI,19.9,2014,12,290.0,WINTER
DAVANGERE,30.1,2014,12,307.0,WINTER
CHAMARAJANAGAR,10.2,2014,12,-58.0,WINTER
DHARWAD,21.4,2014,12,245.0,WINTER
KODAGU,10.7,2015,12,-39.0,WINTER
GADAG,1.8,2015,12,-76.0,WINTER
CHIKKAMAGALURU,5.6,2015,12,-54.0,WINTER
DAVANGERE,0.7,2015,12,-91.0,WINTER
BIDAR,2.6,2015,12,-59.0,WINTER
TUMKUR,3.0,2015,12,-70.0,WINTER
CHIKBALLAPURA,6.8,2015,12,-56.0,WINTER
BANGALORE URBAN,4.0,2015,12,-78.0,WINTER
BAGALKOTE,0.0,2015,12,-100.0,WINTER
HAVERI,0.3,2015,12,-96.0,WINTER
MANDYA,4.9,2015,12,-65.0,WINTER
DHARWAD,0.8,2015,12,-88.0,WINTER
BELGAUM,1.2,2015,12,-76.0,WINTER
BELLARY,0.3,2015,12,-97.0,WINTER
UTTAR KANNADA,0.2,2015,12,-98.0,WINTER
BELAGAVI,1.2,2015,12,-76.0,WINTER
YADGIR,6.4,2015,12,21.0,WINTER
DAKSHIN KANNADA,24.2,2015,12,55.0,WINTER
SHIMOGA,0.4,2015,12,-95.0,WINTER
KOPPAL,0.0,2015,12,-100.0,WINTER
RAMANAGARA,2.9,2015,12,-81.0,WINTER
BANGALORE RURAL,11.2,2015,12,-17.0,WINTER
BIJAPUR,0.7,2015,12,-89.0,WINTER
KOLAR,6.0,2015,12,-72.0,WINTER
HASSAN,6.0,2015,12,-45.0,WINTER
MYSURU,9.0,2015,12,-31.0,WINTER
RAICHUR,2.3,2015,12,-61.0,WINTER
UDUPI,4.9,2015,12,-74.0,WINTER
CHAMARAJANAGAR,9.1,2015,12,-63.0,WINTER
CHITRADURGA,1.2,2015,12,-86.0,WINTER
SHIMOGA,3.9,2016,12,-53.0,WINTER
KODAGU,49.9,2016,12,185.0,WINTER
BELAGAVI,0.1,2016,12,-98.0,WINTER
CHIKKAMAGALURU,20.1,2016,12,64.0,WINTER
DHARWAD,0.3,2016,12,-95.0,WINTER
UTTAR KANNADA,0.7,2016,12,-94.0,WINTER
MYSURU,31.0,2016,12,137.0,WINTER
KALABURGI,0.6,2016,12,-86.0,WINTER
KOPPAL,0.6,2016,12,-93.0,WINTER
BAGALKOTE,0.0,2016,12,-99.0,WINTER
GADAG,4.1,2016,12,-45.0,WINTER
RAMANAGARA,57.5,2016,12,283.0,WINTER
DAKSHIN KANNADA,9.4,2016,12,-39.0,WINTER
UDUPI,15.1,2016,12,-20.0,WINTER
HAVERI,2.0,2016,12,-72.0,WINTER
CHITRADURGA,15.5,2016,12,76.0,WINTER
MANDYA,44.3,2016,12,217.0,WINTER
BELLARY,4.6,2016,12,-52.0,WINTER
RAICHUR,2.0,2016,12,-66.0,WINTER
HASSAN,30.9,2016,12,184.0,WINTER
CHAMARAJANAGAR,23.9,2016,12,-2.0,WINTER
DAVANGERE,7.2,2016,12,-2.0,WINTER
BIDAR,0.2,2016,12,-97.0,WINTER
TUMKUR,34.8,2016,12,244.0,WINTER
VIJAYAPURA,1.4,2016,12,-80.0,WINTER
BELGAUM,0.1,2016,12,-98.0,WINTER
KOLAR,95.3,2016,12,341.0,WINTER
BANGALORE URBAN,73.3,2016,12,307.0,WINTER
BANGALORE RURAL,68.7,2016,12,409.0,WINTER
YADGIR,2.1,2016,12,-61.0,WINTER
CHIKBALLAPURA,60.9,2016,12,293.0,WINTER
KOPPAL,0.0,2017,12,-99.0,WINTER
UTTAR KANNADA,3.8,2017,12,-66.0,WINTER
CHAMARAJANAGAR,21.6,2017,12,-11.0,WINTER
KODAGU,23.8,2017,12,36.0,WINTER
DAKSHIN KANNADA,9.5,2017,12,-39.0,WINTER
GADAG,2.1,2017,12,-72.0,WINTER
SHIMOGA,0.7,2017,12,-91.0,WINTER
YADGIR,0.0,2017,12,-100.0,WINTER
BELAGAVI,1.0,2017,12,-81.0,WINTER
HASSAN,8.9,2017,12,-18.0,WINTER
BANGALORE RURAL,11.3,2017,12,-16.0,WINTER
BAGALKOTE,0.8,2017,12,-88.0,WINTER
CHIKBALLAPURA,4.0,2017,12,-74.0,WINTER
DAVANGERE,0.0,2017,12,-100.0,WINTER
BELLARY,0.0,2017,12,-100.0,WINTER
RAICHUR,0.0,2017,12,-100.0,WINTER
MANDYA,16.2,2017,12,16.0,WINTER
TUMKUR,1.2,2017,12,-88.0,WINTER
CHITRADURGA,0.1,2017,12,-99.0,WINTER
MYSURU,29.4,2017,12,124.0,WINTER
BIDAR,0.0,2017,12,-100.0,WINTER
RAMANAGARA,13.0,2017,12,-13.0,WINTER
BANGALORE URBAN,11.5,2017,12,-36.0,WINTER
KALABURGI,0.0,2017,12,-100.0,WINTER
VIJAYAPURA,4.1,2017,12,-41.0,WINTER
HAVERI,0.0,2017,12,-100.0,WINTER
KOLAR,8.4,2017,12,-61.0,WINTER
UDUPI,14.0,2017,12,-26.0,WINTER
DHARWAD,0.1,2017,12,-98.0,WINTER
CHIKKAMAGALURU,0.7,2017,12,-95.0,WINTER
MANDYA,3.5,2018,12,-75.0,WINTER
BAGALKOTE,0.0,2018,12,-100.0,WINTER
SHIMOGA,23.8,2018,12,187.0,WINTER
UDUPI,7.3,2018,12,-61.0,WINTER
UTTAR KANNADA,7.5,2018,12,-33.0,WINTER
YADGIR,0.0,2018,12,-100.0,WINTER
CHAMARAJANAGAR,4.5,2018,12,-82.0,WINTER
RAICHUR,0.0,2018,12,-100.0,WINTER
BANGALORE URBAN,5.9,2018,12,-67.0,WINTER
DAKSHIN KANNADA,16.8,2018,12,8.0,WINTER
HASSAN,0.9,2018,12,-92.0,WINTER
KODAGU,8.2,2018,12,-53.0,WINTER
GADAG,0.1,2018,12,-98.0,WINTER
KOLAR,6.3,2018,12,-71.0,WINTER
RAMANAGARA,4.8,2018,12,-68.0,WINTER
BELLARY,0.0,2018,12,-100.0,WINTER
BELAGAVI,6.2,2018,12,22.0,WINTER
CHITRADURGA,0.3,2018,12,-97.0,WINTER
CHIKBALLAPURA,3.8,2018,12,-75.0,WINTER
CHIKKAMAGALURU,8.4,2018,12,-32.0,WINTER
BANGALORE RURAL,3.5,2018,12,-74.0,WINTER
DHARWAD,10.0,2018,12,61.0,WINTER
KALABURGI,10.9,2018,12,143.0,WINTER
BIDAR,4.3,2018,12,-31.0,WINTER
HAVERI,0.6,2018,12,-91.0,WINTER
MYSURU,0.4,2018,12,-97.0,WINTER
DAVANGERE,1.2,2018,12,-84.0,WINTER
TUMKUR,0.0,2018,12,-100.0,WINTER
VIJAYAPURA,0.0,2018,12,-100.0,WINTER
KOPPAL,0.0,2018,12,-100.0,WINTER
CHIKKAMAGALURU,38.3,2019,12,227.0,WINTER
HASSAN,25.2,2019,12,190.0,WINTER
KODAGU,34.7,2019,12,76.0,WINTER
MYSURU,18.0,2019,12,54.0,WINTER
MYSURU,14.7,2020,12,25.0,WINTER
HASSAN,16.4,2020,12,89.0,WINTER
KODAGU,9.9,2020,12,-50.0,WINTER
CHIKKAMAGALURU,20.2,2020,12,73.0,WINTER
